,total_claim_amount
1976,133.425609
1977,777.6
1978,302.4
1979,166.77296
1980,657.6
1981,488.910614
1982,101.288069
1983,352.394515
1984,499.2
1985,656.798232
1986,851.146266
1987,476.254583
1988,350.4
1989,292.8
1990,624.711448
1991,368.890904
1992,134.629643
1993,198.84453
1994,289.040734
1995,429.860895
1996,519.883102
1997,398.4
1998,417.28389
1999,511.2
2000,450.129276
2001,741.6
2002,98.372265
2003,718.700718
2004,820.8
2005,463.000336
2006,355.2
2007,292.8
2008,547.2
2009,590.4
2010,460.8
2011,482.4
2012,355.2
2013,511.2
2014,332.224293
2015,955.2
2016,525.6
2017,404.074203
2018,355.922452
2019,451.670309
2020,215.884804
2021,241.656325
2022,207.75186
2023,451.2
2024,480.0
2025,312.0
2026,539.280951
2027,221.188327
2028,482.4
2029,494.4
2030,13.628274
2031,171.830049
2032,657.6
2033,393.6
2034,350.4
2035,525.6
2036,451.2
2037,95.193157
2038,827.786203
2039,326.281835
2040,123.512596
2041,25.336642
2042,489.6
2043,379.2
2044,788.206874
2045,489.6
2046,945.6
2047,316.8
2048,364.8
2049,619.2
2050,114.798771
2051,554.4
2052,376.529086
2053,170.939409
2054,326.4
2055,335.840529
2056,345.6
2057,460.8
2058,425.924132
2059,351.270869
2060,49.451117
2061,657.6
2062,508.8
2063,379.2
2064,281.295903
2065,196.065149
2066,292.8
2067,489.6
2068,297.6
2069,432.784577
2070,773.346065
2071,354.199664
2072,321.6
2073,384.0
2074,344.201601
2075,336.0
2076,441.6
2077,339.000467
2078,465.6
2079,453.6
2080,699.67536
2081,695.136477
2082,283.670312
2083,50.454459
2084,219.440024
2085,725.870693
2086,345.6
2087,336.0
2088,236.614219
2089,712.309237
2090,91.834668
2091,39.336222
2092,326.132867
2093,178.371281
2094,167.459769
2095,700.725788
2096,436.143226
2097,571.479602
2098,302.4
2099,367.230882
2100,199.851173
2101,417.6
2102,702.020904
2103,686.020135
2104,270.311239
2105,497.719213
2106,403.937672
2107,118.750512
2108,465.6
2109,508.8
2110,468.0
2111,109.814874
2112,722.432062
2113,292.8
2114,498.452698
2115,252.330905
2116,542.4
2117,640.8
2118,351.85681
2119,150.926696
2120,49.18776
2121,892.8
2122,128.90032
2123,513.6
2124,146.950756
2125,57.712985
2126,900.242038
2127,655.489027
2128,141.460349
2129,418.005524
2130,128.292466
2131,648.0
2132,156.124914
2133,331.2
2134,292.8
2135,480.533246
2136,509.100577
2137,166.123172
2138,193.243084
2139,950.4
2140,756.0
2141,311.004168
2142,292.8
2143,212.148485
2144,530.340202
2145,537.78416
2146,14.812808
2147,433.426544
2148,321.6
2149,494.4
2150,458.003651
2151,539.774172
2152,639.769748
2153,250.183388
2154,566.4
2155,194.739777
2156,85.809817
2157,303.872752
2158,337.727542
2159,384.0
2160,528.0
2161,42.689135
2162,430.518791
2163,409.425049
2164,307.2
2165,465.278453
2166,97.691104
2167,307.649586
2168,336.0
2169,326.4
2170,371.322406
2171,331.2
2172,436.8
2173,456.0
2174,523.99823
2175,604.237801
2176,355.2
2177,504.0
2178,237.57033
2179,183.207703
2180,612.973779
2181,435.606086
2182,83.815183
2183,604.8
2184,455.644704
2185,122.017931
2186,71.942176
2187,556.8
2188,561.6
2189,344.294164
2190,476.486416
2191,561.6
2192,17.938979
2193,316.8
2194,103.424766
2195,275.577631
2196,539.5622
2197,667.2
2198,326.281835
2199,518.4
2200,897.6
2201,525.6
2202,513.6
2203,672.91665
2204,331.2
2205,316.8
2206,25.961213
2207,446.4
2208,47.502366
2209,308.240792
2210,205.043307
2211,381.238176
2212,922.335972
2213,960.115399
2214,326.4
2215,799.2
2216,619.2
2217,460.741097
2218,439.2
2219,0.099007
2220,223.028356
2221,246.696768
2222,940.8
2223,165.002742
2224,753.22565
2225,633.294203
2226,478.609999
2227,669.6
2228,374.4
2229,221.359492
2230,433.588181
2231,914.538629
2232,407.668083
2233,734.4
2234,907.2
2235,232.745161
2236,513.6
2237,542.4
2238,136.263492
2239,336.0
2240,69.310166
2241,374.4
2242,386.031248
2243,494.4
2244,557.184015
2245,83.830109
2246,487.345606
2247,128.969729
2248,113.609508
2249,188.870427
2250,379.2
2251,326.4
2252,374.4
2253,101.489422
2254,165.958605
2255,508.8
2256,656.122925
2257,249.140907
2258,345.6
2259,326.4
2260,84.818806
2261,668.158687
2262,420.420755
2263,335.234102
2264,460.8
2265,326.4
2266,423.116739
2267,612.0
2268,561.6
2269,296.560998
2270,355.2
2271,440.128707
2272,406.902001
2273,73.919629
2274,451.566751
2275,114.273025
2276,369.918482
2277,345.6
2278,326.4
2279,508.8
2280,30.984936
2281,290.580543
2282,353.77899
2283,558.281543
2284,229.279059
2285,403.2
2286,244.803741
2287,340.8
2288,561.6
2289,67.975243
2290,283.787384
2291,786.934186
2292,483.731784
2293,302.4
2294,681.505066
2295,345.6
2296,16.214764
2297,436.8
2298,350.4
2299,547.2
2300,95.661376
2301,141.718568
2302,326.4
2303,297.419028
2304,41.229484
2305,217.92632
2306,209.019238
2307,228.443418
2308,599.152722
2309,355.2
2310,412.8
2311,839.348464
2312,302.4
2313,561.6
2314,174.046849
2315,119.331041
2316,525.6
2317,291.860708
2318,475.2
2319,57.562324
2320,188.938397
2321,336.0
2322,813.6
2323,283.881697
2324,575.890362
2325,467.803638
2326,287.654819
2327,111.622054
2328,134.158389
2329,609.6
2330,624.0
2331,243.766542
2332,316.8
2333,558.433218
2334,921.6
2335,458.056054
2336,22.961216
2337,75.302707
2338,574.102379
2339,514.360634
2340,566.4
2341,228.185834
2342,731.289267
2343,71.773341
2344,76.975713
2345,587.689075
2346,212.039619
2347,453.6
2348,355.2
2349,484.013411
2350,281.295903
2351,835.2
2352,489.6
2353,571.2
2354,824.487259
2355,244.580023
2356,154.721555
2357,207.75186
2358,588.936956
2359,307.68931
2360,835.2
2361,889.288242
2362,624.980751
2363,470.4
2364,441.907057
2365,412.8
2366,345.6
2367,492.644465
2368,508.8
2369,61.580247
2370,738.975495
2371,403.2
2372,65.953005
2373,305.121363
2374,244.816163
2375,616.279356
2376,926.4
2377,451.319227
2378,184.379697
2379,595.2
2380,314.936185
2381,406.367233
2382,571.319514
2383,730.373515
2384,225.437098
2385,280.903779
2386,165.588524
2387,494.890996
2388,379.2
2389,485.705851
2390,312.0
2391,292.8
2392,278.689331
2393,302.4
2394,518.4
2395,42.950852
2396,342.468248
2397,320.327775
2398,345.6
2399,158.077504
2400,336.0
2401,34.708194
2402,561.6
2403,321.6
2404,202.468807
2405,352.060768
2406,856.347474
2407,547.2
2408,571.2
2409,191.100227
2410,420.765993
2411,445.001296
2412,293.948632
2413,221.226696
2414,336.0
2415,542.4
2416,33.751887
2417,321.6
2418,468.0
2419,663.643801
2420,167.39959
2421,475.2
2422,667.2
2423,290.911693
2424,55.320014
2425,955.2
2426,892.8
2427,55.394702
2428,774.892461
2429,823.798803
2430,307.2
2431,414.649796
2432,287.437831
2433,523.2
2434,392.235698
2435,208.048487
2436,208.892861
2437,60.845685
2438,502.994931
2439,336.0
2440,293.016168
2441,226.607648
2442,273.250112
2443,571.2
2444,244.086665
2445,525.6
2446,240.318607
2447,364.8
2448,44.284642
2449,431.847824
2450,483.25721
2451,446.751243
2452,374.864662
2453,393.6
2454,355.2
2455,200.97608
2456,209.863509
2457,140.819942
2458,321.6
2459,249.742856
2460,677.970934
2461,552.0
2462,791.878042
2463,316.546868
2464,410.548521
2465,595.2
2466,482.4
2467,376.923839
2468,315.215329
2469,482.48791
2470,624.0
2471,542.4
2472,508.614758
2473,784.611446
2474,292.8
2475,244.269407
2476,297.6
2477,118.454974
2478,868.8
2479,438.661509
2480,397.139856
2481,271.164139
2482,523.2
2483,393.6
2484,321.6
2485,427.2
2486,506.92275
2487,369.614729
2488,575.260213
2489,272.381465
2490,215.438825
2491,292.8
2492,438.069458
2493,799.251165
2494,216.980413
2495,225.578841
2496,133.425609
2497,780.941649
2498,561.6
2499,785.82348
2500,286.115778
2501,77.442722
2502,398.502948
2503,200.38673
2504,824.597262
2505,151.231247
2506,161.092415
2507,355.2
2508,377.512951
2509,535.080276
2510,689.800891
2511,424.330166
2512,566.4
2513,863.219668
2514,61.769564
2515,251.294821
2516,308.749796
2517,417.6
2518,240.00056
2519,316.8
2520,288.329793
2521,586.921708
2522,307.2
2523,472.67262
2524,639.758314
2525,871.484565
2526,158.362972
2527,528.0
2528,200.689331
2529,741.867506
2530,475.2
2531,67.648392
2532,496.8
2533,369.818708
2534,446.4
2535,136.291083
2536,336.0
2537,863.935307
2538,393.637436
2539,398.4
2540,355.2
2541,307.2
2542,166.937747
2543,19.626306
2544,316.8
2545,441.6
2546,278.999409
2547,449.428182
2548,47.061469
2549,292.8
2550,481.269644
2551,412.8
2552,733.21126
2553,251.44949
2554,528.0
2555,648.0
2556,345.6
2557,309.577946
2558,321.6
2559,518.4
2560,738.05105
2561,80.119997
2562,137.168874
2563,537.6
2564,417.6
2565,16.510134
2566,379.2
2567,847.490817
2568,204.373113
2569,95.693949
2570,552.0
2571,582.420512
2572,379.2
2573,480.0
2574,417.6
2575,547.2
2576,733.522405
2577,561.6
2578,142.113373
2579,316.8
2580,161.752532
2581,12.497538
2582,741.655597
2583,388.8
2584,792.0
2585,796.130111
2586,83.652384
2587,523.2
2588,316.8
2589,60.036683
2590,613.866905
2591,499.2
2592,364.8
2593,511.422666
2594,435.796252
2595,269.563038
2596,321.457124
2597,232.879766
2598,17.484679
2599,422.59237
2600,387.545055
2601,14.464783
2602,161.61574
2603,763.2
2604,307.2
2605,42.131925
2606,417.6
2607,239.964694
2608,163.046956
2609,302.4
2610,23.89816
2611,99.039453
2612,412.8
2613,169.414572
2614,496.8
2615,39.532978
2616,316.8
2617,856.8
2618,624.42874
2619,723.010515
2620,261.549577
2621,150.235884
2622,175.243467
2623,443.637243
2624,91.55098
2625,460.8
2626,727.2
2627,711.323244
2628,294.691896
2629,497.353106
2630,451.896687
2631,227.44626
2632,245.103885
2633,504.0
2634,508.8
2635,340.8
2636,338.744392
2637,125.704164
2638,116.600107
2639,321.6
2640,931.2
2641,302.4
2642,340.32278
2643,749.244062
2644,532.8
2645,638.4
2646,195.405949
2647,208.885686
2648,480.073548
2649,518.4
2650,450.760925
2651,664.128009
2652,446.4
2653,316.8
2654,331.2
2655,77.54669
2656,270.373444
2657,429.695284
2658,74.463101
2659,573.941286
2660,535.080276
2661,403.2
2662,842.4
2663,542.4
2664,634.396608
2665,326.4
2666,302.4
2667,355.2
2668,314.044227
2669,292.8
2670,427.2
2671,166.1306
2672,436.8
2673,350.4
2674,484.013411
2675,648.0
2676,165.520952
2677,636.982333
2678,934.656068
2679,282.146354
2680,298.954932
2681,652.8
2682,491.66348
2683,109.904496
2684,383.224514
2685,554.957693
2686,504.0
2687,412.8
2688,340.8
2689,112.660916
2690,71.303109
2691,624.0
2692,201.327931
2693,460.8
2694,462.654347
2695,508.8
2696,818.730215
2697,537.6
2698,10.560419
2699,272.788141
2700,686.90827
2701,302.942519
2702,37.28874
2703,319.131547
2704,340.8
2705,489.6
2706,77.479316
2707,437.040616
2708,353.397699
2709,231.969205
2710,650.52179
2711,388.8
2712,693.084662
2713,432.480275
2714,556.8
2715,65.659137
2716,59.853369
2717,378.345883
2718,482.4
2719,203.296071
2720,398.4
2721,412.8
2722,460.8
2723,547.2
2724,324.413656
2725,302.4
2726,330.138332
2727,40.536151
2728,504.0
2729,270.381385
2730,446.4
2731,475.2
2732,314.528138
2733,350.4
2734,345.6
2735,184.955105
2736,302.4
2737,571.2
2738,513.6
2739,350.4
2740,236.842746
2741,456.0
2742,285.825083
2743,326.4
2744,550.127548
2745,75.698305
2746,352.394515
2747,134.124254
2748,501.092992
2749,422.78411
2750,29.303915
2751,451.2
2752,200.641734
2753,71.980757
2754,165.570243
2755,468.0
2756,307.2
2757,465.6
2758,344.765129
2759,199.551735
2760,350.4
2761,219.362643
2762,725.870693
2763,321.6
2764,528.0
2765,609.6
2766,631.594469
2767,523.2
2768,359.484342
2769,29.884537
2770,298.626189
2771,674.973614
2772,496.843023
2773,287.453171
2774,398.502948
2775,411.671832
2776,888.0
2777,409.684798
2778,340.780156
2779,756.0
2780,215.728468
2781,224.711836
2782,355.2
2783,90.524457
2784,441.6
2785,685.12694
2786,386.031248
2787,561.6
2788,133.977857
2789,22.962412
2790,3.55
2791,359.36848
2792,110.556062
2793,307.2
2794,17.375878
2795,292.8
2796,518.4
2797,398.4
2798,680.753091
2799,178.700204
2800,384.0
2801,312.0
2802,955.2
2803,547.2
2804,407.887715
2805,482.4
2806,490.638202
2807,684.948527
2808,472.611522
2809,633.6
2810,48.051339
2811,499.2
2812,545.083116
2813,333.696228
2814,480.0
2815,331.2
2816,80.73124
2817,346.991025
2818,238.952528
2819,468.0
2820,273.702709
2821,691.709371
2822,220.644418
2823,350.4
2824,329.980754
2825,436.8
2826,339.906034
2827,265.629611
2828,416.8496
2829,32.508635
2830,784.186389
2831,250.454012
2832,373.324673
2833,16.425514
2834,494.4
2835,91.941259
2836,321.6
2837,53.095599
2838,398.4
2839,632.081402
2840,460.8
2841,345.6
2842,576.0
2843,411.228571
2844,422.4
2845,355.409311
2846,230.104769
2847,292.8
2848,480.0
2849,518.4
2850,74.744643
2851,18.965718
2852,518.4
2853,321.6
2854,57.678779
2855,262.746281
2856,294.905685
2857,628.801638
2858,350.4
2859,465.6
2860,827.085431
2861,556.097027
2862,533.255723
2863,595.2
2864,355.818306
2865,735.491986
2866,354.455466
2867,482.4
2868,421.235276
2869,483.881752
2870,307.2
2871,612.300581
2872,321.6
2873,576.0
2874,326.4
2875,572.847549
2876,331.2
2877,114.815893
2878,470.576119
2879,45.905292
2880,525.392239
2881,185.291566
2882,518.4
2883,511.2
2884,166.937747
2885,305.031114
2886,185.355353
2887,520.036279
2888,331.2
2889,336.0
2890,720.0
2891,784.8
2892,355.2
2893,324.739746
2894,268.130863
2895,571.2
2896,280.89705
2897,694.598288
2898,600.0
2899,691.2
2900,292.8
2901,20.985105
2902,436.8
2903,377.442796
2904,504.0
2905,624.0
2906,457.593764
2907,392.235698
2908,315.560161
2909,214.772284
2910,444.030724
2911,279.960213
2912,566.4
2913,253.511935
2914,460.8
2915,350.4
2916,329.517492
2917,389.944994
2918,504.0
2919,345.6
2920,15.169017
2921,374.716271
2922,699.823461
2923,355.2
2924,255.005116
2925,566.4
2926,871.2
2927,190.642833
2928,76.826503
2929,190.649902
2930,206.810286
2931,738.222494
2932,926.4
2933,160.855921
2934,142.205246
2935,376.760016
2936,647.954067
2937,482.4
2938,294.803913
2939,303.384527
2940,748.8
2941,46.702524
2942,25.292113
2943,428.907968
2944,484.8
2945,302.4
2946,868.8
2947,655.2
2948,379.029102
2949,340.8
2950,345.6
2951,733.737214
2952,114.743547
2953,389.636991
2954,425.800112
2955,434.7579
2956,110.484661
2957,619.2
2958,547.2
2959,85.612463
2960,129.151543
2961,33.192803
2962,165.523154
2963,570.777441
2964,451.2
2965,205.169178
2966,460.8
2967,116.237322
2968,914.31553
2969,321.6
2970,321.6
2971,580.622219
2972,508.8
2973,331.2
2974,134.684555
2975,441.6
2976,254.380731
2977,525.6
2978,552.0
2979,48.629646
2980,316.8
2981,310.744656
2982,482.4
2983,221.951098
2984,514.507039
2985,367.577872
2986,436.8
2987,193.147858
2988,145.004323
2989,623.525433
2990,468.492761
2991,316.8
2992,302.4
2993,677.616967
2994,321.6
2995,89.921281
2996,291.536748
2997,331.2
2998,480.0
2999,499.663591
3000,571.479602
3001,384.0
3002,425.800112
3003,409.459488
3004,873.6
3005,263.844471
3006,561.6
3007,819.576016
3008,595.2
3009,494.4
3010,438.369382
3011,748.8
3012,346.265295
3013,900.0
3014,219.879452
3015,56.60333
3016,432.0
3017,611.40108
3018,465.6
3019,731.970027
3020,501.994635
3021,336.0
3022,433.608534
3023,468.0
3024,499.2
3025,504.0
3026,189.907577
3027,62.935952
3028,504.0
3029,51.294615
3030,398.4
3031,288.295744
3032,528.0
3033,475.2
3034,224.27582
3035,518.715288
3036,343.340301
3037,727.2
3038,564.947278
3039,241.077843
3040,528.20086
3041,40.287304
3042,79.463916
3043,307.2
3044,297.6
3045,388.8
3046,579.467191
3047,792.0
3048,331.2
3049,652.8
3050,374.4
3051,564.922034
3052,123.945627
3053,241.88878
3054,51.662597
3055,489.6
3056,220.186677
3057,604.8
3058,372.893812
3059,475.2
3060,660.430456
3061,227.225113
3062,165.75305
3063,290.70096
3064,111.173021
3065,560.154132
3066,160.825045
3067,339.017729
3068,803.686321
3069,489.594642
3070,78.172321
3071,491.151197
3072,136.848554
3073,725.870693
3074,326.4
3075,207.510821
3076,87.080119
3077,417.6
3078,333.138214
3079,451.2
3080,638.4
3081,410.946167
3082,10.393016
3083,276.590788
3084,698.4
3085,936.0
3086,541.217743
3087,326.4
3088,4.074222
3089,600.0
3090,316.8
3091,75.330276
3092,193.505325
3093,155.412984
3094,350.877502
3095,132.208612
3096,402.749918
3097,350.4
3098,900.617364
3099,465.6
3100,475.2
3101,99.697769
3102,777.6
3103,393.645615
3104,61.693771
3105,508.8
3106,499.2
3107,217.945243
3108,686.4
3109,275.516438
3110,133.425609
3111,749.134686
3112,430.163277
3113,234.771653
3114,442.374873
3115,187.854818
3116,672.0
3117,398.4
3118,523.2
3119,114.273025
3120,396.035334
3121,528.0
3122,192.879457
3123,590.4
3124,326.4
3125,326.4
3126,446.4
3127,513.6
3128,247.847239
3129,508.8
3130,516.088544
3131,748.8
3132,292.8
3133,395.386573
3134,542.4
3135,467.803638
3136,44.730323
3137,316.8
3138,684.0
3139,666.5271
3140,351.403677
3141,255.982609
3142,272.445607
3143,741.6
3144,508.8
3145,499.2
3146,146.119178
3147,547.2
3148,379.2
3149,41.016038
3150,316.8
3151,662.4
3152,338.144854
3153,355.2
3154,741.6
3155,296.962938
3156,331.2
3157,334.626758
3158,637.695945
3159,764.592151
3160,489.6
3161,561.6
3162,912.581597
3163,336.0
3164,456.0
3165,490.690995
3166,737.442295
3167,299.788806
3168,885.6
3169,67.801384
3170,604.8
3171,566.4
3172,302.4
3173,297.6
3174,292.8
3175,22.45383
3176,155.708627
3177,230.109964
3178,45.215059
3179,355.2
3180,344.92729
3181,498.335261
3182,316.8
3183,369.6
3184,201.455005
3185,393.6
3186,398.4
3187,109.296118
3188,383.890867
3189,518.686584
3190,204.953947
3191,652.8
3192,40.752864
3193,763.2
3194,307.2
3195,600.0
3196,379.2
3197,453.909559
3198,570.847354
3199,484.013411
3200,738.840818
3201,601.021286
3202,475.2
3203,489.6
3204,336.0
3205,67.530904
3206,628.8
3207,144.987956
3208,93.891207
3209,340.8
3210,612.0
3211,312.0
3212,350.4
3213,574.024018
3214,511.320391
3215,358.643521
3216,183.104441
3217,472.391125
3218,599.811172
3219,297.6
3220,528.0
3221,51.902587
3222,561.6
3223,125.933005
3224,355.820799
3225,441.6
3226,254.984946
3227,556.8
3228,179.14181
3229,466.371705
3230,511.2
3231,56.731578
3232,331.2
3233,423.785148
3234,878.413622
3235,553.553427
3236,340.8
3237,292.8
3238,499.2
3239,316.8
3240,351.270869
3241,227.221652
3242,18.918935
3243,301.011106
3244,741.300032
3245,316.227946
3246,863.413385
3247,566.4
3248,312.0
3249,374.108319
3250,350.4
3251,152.779038
3252,67.504452
3253,712.126586
3254,363.613596
3255,929.554445
3256,302.4
3257,451.2
3258,806.4
3259,571.2
3260,725.870693
3261,351.270869
3262,250.423844
3263,307.2
3264,49.451117
3265,568.8
3266,633.439417
3267,611.844584
3268,574.024018
3269,292.135884
3270,667.2
3271,679.392372
3272,373.454457
3273,310.842085
3274,282.500791
3275,307.2
3276,316.8
3277,590.4
3278,251.63901
3279,424.424732
3280,645.921338
3281,619.2
3282,345.6
3283,339.048157
3284,331.2
3285,408.0
3286,518.4
3287,321.6
3288,166.937747
3289,516.421124
3290,49.451117
3291,336.0
3292,374.4
3293,331.2
3294,395.740207
3295,804.130779
3296,407.440238
3297,415.803174
3298,86.461582
3299,839.348464
3300,48.780064
3301,502.580472
3302,630.888663
3303,425.423198
3304,777.6
3305,281.110788
3306,518.78464
3307,297.6
3308,446.4
3309,243.467617
3310,614.081483
3311,344.767795
3312,299.635989
3313,489.6
3314,22.193348
3315,566.4
3316,151.381353
3317,137.611531
3318,340.8
3319,758.4
3320,292.8
3321,764.201478
3322,465.6
3323,292.8
3324,178.762806
3325,553.50361
3326,350.4
3327,566.199335
3328,349.431986
3329,842.4
3330,259.591385
3331,364.8
3332,292.8
3333,231.201886
3334,309.577946
3335,267.214383
3336,468.0
3337,364.8
3338,199.79727
3339,547.2
3340,642.773149
3341,590.4
3342,307.2
3343,722.877299
3344,561.6
3345,7.345946
3346,478.751065
3347,277.585067
3348,324.812083
3349,336.0
3350,571.2
3351,754.115474
3352,302.4
3353,106.737787
3354,256.43803
3355,395.729716
3356,763.2
3357,321.6
3358,312.0
3359,77.523904
3360,366.212945
3361,667.2
3362,383.797363
3363,660.430456
3364,190.509609
3365,28.649762
3366,297.6
3367,340.8
3368,739.2
3369,527.539078
3370,91.146661
3371,284.667612
3372,421.111226
3373,532.8
3374,316.8
3375,316.8
3376,292.8
3377,797.595611
3378,180.555113
3379,536.00374
3380,460.8
3381,455.714395
3382,331.2
3383,430.29174
3384,244.587596
3385,68.179721
3386,202.938048
3387,400.294003
3388,417.781693
3389,245.968629
3390,268.1726
3391,336.0
3392,225.578841
3393,507.799325
3394,774.737185
3395,183.293091
3396,202.81373
3397,398.4
3398,432.0
3399,470.4
3400,612.0
3401,504.0
3402,292.8
3403,825.29011
3404,552.0
3405,398.100233
3406,453.6
3407,159.383042
3408,316.8
3409,346.319404
3410,739.2
3411,365.002909
3412,336.0
3413,412.8
3414,571.531582
3415,88.17994
3416,475.2
3417,168.89233
3418,316.8
3419,756.37287
3420,87.803087
3421,145.365072
3422,550.430985
3423,364.8
3424,552.646907
3425,76.609295
3426,350.4
3427,345.6
3428,277.907701
3429,43.098747
3430,225.518065
3431,3.4637
3432,108.667642
3433,777.6
3434,233.676034
3435,147.795699
3436,331.2
3437,41.122303
3438,279.714859
3439,312.0
3440,480.521227
3441,504.0
3442,559.412583
3443,475.2
3444,655.2
3445,556.8
3446,763.2
3447,297.6
3448,408.0
3449,286.938064
3450,475.2
3451,830.4
3452,397.622116
3453,316.8
3454,392.925712
3455,18.192921
3456,655.2
3457,21.00736
3458,566.4
3459,541.755353
3460,73.848672
3461,523.688037
3462,94.714302
3463,138.423414
3464,820.8
3465,379.2
3466,237.946822
3467,283.743206
3468,419.750892
3469,513.306893
3470,508.8
3471,116.257094
3472,83.390706
3473,350.4
3474,525.6
3475,316.8
3476,139.331764
3477,566.4
3478,502.443591
3479,307.2
3480,759.119999
3481,292.8
3482,607.733606
3483,391.446775
3484,614.082146
3485,406.348084
3486,628.8
3487,101.34165
3488,567.343266
3489,188.204234
3490,441.6
3491,561.6
3492,307.2
3493,407.440238
3494,807.279979
3495,316.8
3496,468.203397
3497,307.2
3498,120.109061
3499,483.577807
3500,842.4
3501,496.8
3502,316.8
3503,340.8
3504,747.107317
3505,307.2
3506,139.745936
3507,432.0
3508,302.4
3509,640.491537
3510,326.4
3511,599.000883
3512,318.660896
3513,278.24204
3514,558.746277
3515,487.930161
3516,393.6
3517,339.938915
3518,604.8
3519,549.271947
3520,496.8
3521,366.978793
3522,470.097411
3523,523.2
3524,343.159148
3525,222.751524
3526,266.640638
3527,504.0
3528,12.744774
3529,696.9628
3530,451.2
3531,360.773462
3532,508.8
3533,787.993313
3534,140.196942
3535,626.4
3536,120.436587
3537,109.032565
3538,377.422029
3539,14.095914
3540,523.733793
3541,628.8
3542,369.6
3543,523.2
3544,216.934983
3545,454.3585
3546,67.530904
3547,652.8
3548,307.2
3549,936.0
3550,256.242825
3551,460.8
3552,303.002922
3553,9.716628
3554,201.455005
3555,77.451706
3556,525.6
3557,2.549986
3558,312.0
3559,566.4
3560,170.689399
3561,285.84958
3562,907.2
3563,640.8
3564,59.526095
3565,46.158117
3566,470.4
3567,297.6
3568,484.8
3569,491.446146
3570,292.8
3571,456.0
3572,316.8
3573,693.414133
3574,379.37884
3575,149.688222
3576,535.080276
3577,170.106831
3578,225.558918
3579,624.0
3580,426.006858
3581,491.322893
3582,372.594847
3583,86.599774
3584,432.0
3585,407.776546
3586,518.4
3587,111.823103
3588,604.8
3589,403.2
3590,633.6
3591,297.6
3592,532.747291
3593,340.8
3594,73.839514
3595,158.000332
3596,252.076899
3597,345.6
3598,251.886847
3599,566.4
3600,331.2
3601,196.879475
3602,532.8
3603,652.386798
3604,321.6
3605,604.8
3606,321.6
3607,393.6
3608,255.079807
3609,513.6
3610,388.8
3611,302.4
3612,518.4
3613,439.2
3614,336.0
3615,734.4
3616,558.099357
3617,326.4
3618,410.391616
3619,111.049063
3620,309.161777
3621,325.569334
3622,302.4
3623,291.91645
3624,35.915639
3625,60.021023
3626,523.815839
3627,504.0
3628,213.225001
3629,206.95076
3630,351.877002
3631,633.6
3632,64.396979
3633,292.8
3634,716.469391
3635,556.8
3636,820.018767
3637,26.731452
3638,801.022368
3639,856.8
3640,620.10464
3641,209.596158
3642,18.077998
3643,242.545602
3644,158.077504
3645,376.002146
3646,95.845811
3647,136.27248
3648,523.888845
3649,91.834668
3650,112.660916
3651,648.0
3652,100.212651
3653,392.920864
3654,393.6
3655,470.4
3656,166.5492
3657,343.98412
3658,196.977247
3659,921.6
3660,705.6
3661,116.322725
3662,427.2
3663,99.894584
3664,202.905809
3665,364.8
3666,388.135527
3667,415.850776
3668,326.4
3669,907.2
3670,160.52105
3671,523.2
3672,125.510669
3673,776.601764
3674,507.709291
3675,350.325879
3676,469.278843
3677,537.6
3678,436.8
3679,655.791955
3680,199.444294
3681,302.4
3682,288.572108
3683,495.750669
3684,386.225897
3685,188.667196
3686,554.4
3687,33.781673
3688,393.6
3689,340.8
3690,432.0
3691,564.302867
3692,268.471802
3693,336.0
3694,181.287697
3695,628.366119
3696,159.383042
3697,312.0
3698,45.472477
3699,243.292609
3700,443.786437
3701,505.082702
3702,313.270725
3703,663.423782
3704,1.587888
3705,24.843535
3706,670.581817
3707,475.20088
3708,417.6
3709,594.683752
3710,518.4
3711,467.803638
3712,134.442783
3713,355.2
3714,350.4
3715,494.4
3716,208.598246
3717,65.03063
3718,97.313649
3719,49.435556
3720,65.471028
3721,501.716934
3722,43.578516
3723,470.691875
3724,508.8
3725,425.489592
3726,331.2
3727,622.992063
3728,33.171413
3729,937.327881
3730,306.818754
3731,577.385463
3732,345.6
3733,839.348464
3734,186.459607
3735,810.06514
3736,112.336604
3737,387.774781
3738,76.475359
3739,381.570261
3740,355.2
3741,309.577946
3742,71.10847
3743,35.768916
3744,528.0
3745,302.4
3746,489.6
3747,813.6
3748,360.480689
3749,508.8
3750,460.8
3751,312.0
3752,2.455033
3753,373.227044
3754,17.269323
3755,40.622304
3756,640.584145
3757,508.8
3758,436.8
3759,396.608751
3760,374.4
3761,67.530904
3762,629.344642
3763,128.969729
3764,489.6
3765,599.000883
3766,229.711908
3767,338.79562
3768,905.699717
3769,35.597288
3770,879.42749
3771,312.0
3772,562.426585
3773,496.8
3774,466.81627
3775,643.2
3776,343.755209
3777,286.003968
3778,436.8
3779,460.8
3780,571.2
3781,106.267659
3782,171.184016
3783,438.276898
3784,137.195447
3785,486.278557
3786,352.394515
3787,556.8
3788,384.0
3789,345.6
3790,158.041549
3791,191.409775
3792,174.041566
3793,302.4
3794,297.6
3795,137.081716
3796,355.2
3797,326.660051
3798,307.2
3799,714.831947
3800,32.978158
3801,272.835064
3802,331.2
3803,617.202619
3804,854.4
3805,667.2
3806,46.041452
3807,372.909686
3808,307.2
3809,321.6
3810,496.8
3811,184.516188
3812,107.661239
3813,451.2
3814,507.560729
3815,325.395532
3816,122.486486
