,total_claim_amount
1970,193.243084
1971,950.4
1972,756.0
1973,311.004168
1974,292.8
1975,530.340202
1976,537.78416
1977,14.812808
1978,433.426544
1979,321.6
1980,494.4
1981,458.003651
1982,1176.2788
1983,539.774172
1984,639.769748
1985,250.183388
1986,566.4
1987,85.809817
1988,303.872752
1989,337.727542
1990,384.0
1991,528.0
1992,42.689135
1993,430.518791
1994,409.425049
1995,307.2
1996,465.278453
1997,97.691104
1998,307.649586
1999,336.0
2000,326.4
2001,371.322406
2002,331.2
2003,436.8
2004,456.0
2005,523.99823
2006,355.2
2007,504.0
2008,237.57033
2009,183.207703
2010,435.606086
2011,83.815183
2012,604.8
2013,455.644704
2014,122.017931
2015,556.8
2016,561.6
2017,344.294164
2018,561.6
2019,17.938979
2020,316.8
2021,103.424766
2022,275.577631
2023,539.5622
2024,667.2
2025,326.281835
2026,518.4
2027,525.6
2028,513.6
2029,672.91665
2030,979.2
2031,331.2
2032,316.8
2033,25.961213
2034,446.4
2035,47.502366
2036,308.240792
2037,205.043307
2038,381.238176
2039,922.335972
2040,960.115399
2041,326.4
2042,799.2
2043,619.2
2044,460.741097
2045,439.2
2046,0.099007
2047,223.028356
2048,246.696768
2049,165.002742
2050,753.22565
2051,478.609999
2052,374.4
2053,221.359492
2054,433.588181
2055,914.538629
2056,407.668083
2057,734.4
2058,232.745161
2059,513.6
2060,542.4
2061,136.263492
2062,336.0
2063,69.310166
2064,374.4
2065,386.031248
2066,494.4
2067,557.184015
2068,83.830109
2069,487.345606
2070,128.969729
2071,188.870427
2072,379.2
2073,326.4
2074,374.4
2075,101.489422
2076,165.958605
2077,508.8
2078,656.122925
2079,249.140907
2080,345.6
2081,326.4
2082,84.818806
2083,668.158687
2084,420.420755
2085,335.234102
2086,460.8
2087,326.4
2088,612.0
2089,561.6
2090,296.560998
2091,355.2
2092,440.128707
2093,406.902001
2094,73.919629
2095,451.566751
2096,114.273025
2097,369.918482
2098,345.6
2099,326.4
2100,508.8
2101,30.984936
2102,290.580543
2103,353.77899
2104,558.281543
2105,229.279059
2106,403.2
2107,244.803741
2108,340.8
2109,561.6
2110,67.975243
2111,283.787384
2112,786.934186
2113,483.731784
2114,302.4
2115,681.505066
2116,345.6
2117,16.214764
2118,436.8
2119,350.4
2120,547.2
2121,141.718568
2122,297.419028
2123,41.229484
2124,217.92632
2125,209.019238
2126,228.443418
2127,599.152722
2128,355.2
2129,412.8
2130,839.348464
2131,302.4
2132,969.232217
2133,561.6
2134,174.046849
2135,525.6
2136,475.2
2137,57.562324
2138,336.0
2139,813.6
2140,283.881697
2141,575.890362
2142,467.803638
2143,287.654819
2144,111.622054
2145,134.158389
2146,609.6
2147,624.0
2148,243.766542
2149,316.8
2150,458.056054
2151,22.961216
2152,75.302707
2153,574.102379
2154,514.360634
2155,566.4
2156,228.185834
2157,731.289267
2158,71.773341
2159,76.975713
2160,587.689075
2161,212.039619
2162,453.6
2163,355.2
2164,281.295903
2165,835.2
2166,489.6
2167,571.2
2168,824.487259
2169,244.580023
2170,154.721555
2171,207.75186
2172,588.936956
2173,307.68931
2174,835.2
2175,624.980751
2176,470.4
2177,441.907057
2178,412.8
2179,345.6
2180,492.644465
2181,61.580247
2182,738.975495
2183,403.2
2184,65.953005
2185,305.121363
2186,244.816163
2187,616.279356
2188,451.319227
2189,184.379697
2190,595.2
2191,314.936185
2192,406.367233
2193,571.319514
2194,730.373515
2195,225.437098
2196,280.903779
2197,165.588524
2198,379.2
2199,485.705851
2200,312.0
2201,292.8
2202,278.689331
2203,302.4
2204,42.950852
2205,342.468248
2206,320.327775
2207,345.6
2208,158.077504
2209,336.0
2210,34.708194
2211,321.6
2212,856.347474
2213,547.2
2214,571.2
2215,191.100227
2216,420.765993
2217,445.001296
2218,221.226696
2219,336.0
2220,542.4
2221,33.751887
2222,321.6
2223,468.0
2224,167.39959
2225,475.2
2226,667.2
2227,290.911693
2228,55.320014
2229,55.394702
2230,774.892461
2231,1480.336748
2232,823.798803
2233,307.2
2234,414.649796
2235,287.437831
2236,523.2
2237,392.235698
2238,208.048487
2239,208.892861
2240,60.845685
2241,502.994931
2242,336.0
2243,293.016168
2244,226.607648
2245,273.250112
2246,571.2
2247,525.6
2248,240.318607
2249,44.284642
2250,431.847824
2251,483.25721
2252,446.751243
2253,374.864662
2254,393.6
2255,355.2
2256,200.97608
2257,209.863509
2258,140.819942
2259,321.6
2260,249.742856
2261,677.970934
2262,552.0
2263,791.878042
2264,316.546868
2265,410.548521
2266,595.2
2267,482.4
2268,376.923839
2269,315.215329
2270,482.48791
2271,624.0
2272,542.4
2273,508.614758
2274,784.611446
2275,292.8
2276,244.269407
2277,297.6
2278,118.454974
2279,438.661509
2280,397.139856
2281,271.164139
2282,523.2
2283,393.6
2284,321.6
2285,427.2
2286,506.92275
2287,369.614729
2288,575.260213
2289,272.381465
2290,1224.56345
2291,215.438825
2292,292.8
2293,438.069458
2294,799.251165
2295,216.980413
2296,225.578841
2297,133.425609
2298,780.941649
2299,561.6
2300,286.115778
2301,77.442722
2302,1176.2788
2303,398.502948
2304,200.38673
2305,824.597262
2306,151.231247
2307,161.092415
2308,355.2
2309,377.512951
2310,535.080276
2311,689.800891
2312,424.330166
2313,566.4
2314,863.219668
2315,61.769564
2316,251.294821
2317,308.749796
2318,417.6
2319,240.00056
2320,316.8
2321,288.329793
2322,586.921708
2323,307.2
2324,472.67262
2325,639.758314
2326,871.484565
2327,158.362972
2328,200.689331
2329,741.867506
2330,475.2
2331,67.648392
2332,496.8
2333,369.818708
2334,446.4
2335,136.291083
2336,336.0
2337,1093.708851
2338,863.935307
2339,393.637436
2340,398.4
2341,355.2
2342,307.2
2343,166.937747
2344,19.626306
2345,316.8
2346,441.6
2347,278.999409
2348,449.428182
2349,47.061469
2350,292.8
2351,481.269644
2352,412.8
2353,733.21126
2354,251.44949
2355,528.0
2356,648.0
2357,345.6
2358,309.577946
2359,321.6
2360,518.4
2361,80.119997
2362,137.168874
2363,537.6
2364,417.6
2365,16.510134
2366,379.2
2367,847.490817
2368,552.0
2369,582.420512
2370,379.2
2371,480.0
2372,417.6
2373,547.2
2374,733.522405
2375,561.6
2376,142.113373
2377,316.8
2378,161.752532
2379,12.497538
2380,741.655597
2381,1410.16929
2382,988.535078
2383,388.8
2384,792.0
2385,796.130111
2386,83.652384
2387,523.2
2388,316.8
2389,60.036683
2390,613.866905
2391,499.2
2392,364.8
2393,511.422666
2394,435.796252
2395,269.563038
2396,321.457124
2397,232.879766
2398,17.484679
2399,422.59237
2400,387.545055
2401,14.464783
2402,763.2
2403,307.2
2404,42.131925
2405,417.6
2406,239.964694
2407,163.046956
2408,302.4
2409,23.89816
2410,99.039453
2411,412.8
2412,169.414572
2413,496.8
2414,39.532978
2415,316.8
2416,856.8
2417,624.42874
2418,261.549577
2419,150.235884
2420,175.243467
2421,443.637243
2422,91.55098
2423,460.8
2424,727.2
2425,711.323244
2426,294.691896
2427,245.103885
2428,504.0
2429,340.8
2430,338.744392
2431,125.704164
2432,116.600107
2433,321.6
2434,302.4
2435,340.32278
2436,749.244062
2437,532.8
2438,195.405949
2439,480.073548
2440,518.4
2441,450.760925
2442,664.128009
2443,446.4
2444,316.8
2445,331.2
2446,77.54669
2447,429.695284
2448,74.463101
2449,573.941286
2450,535.080276
2451,403.2
2452,842.4
2453,542.4
2454,634.396608
2455,326.4
2456,302.4
2457,355.2
2458,314.044227
2459,292.8
2460,427.2
2461,166.1306
2462,350.4
2463,648.0
2464,165.520952
2465,636.982333
2466,934.656068
2467,282.146354
2468,298.954932
2469,652.8
2470,491.66348
2471,109.904496
2472,383.224514
2473,554.957693
2474,412.8
2475,340.8
2476,112.660916
2477,71.303109
2478,624.0
2479,201.327931
2480,460.8
2481,462.654347
2482,818.730215
2483,979.2
2484,537.6
2485,10.560419
2486,272.788141
2487,686.90827
2488,302.942519
2489,37.28874
2490,319.131547
2491,340.8
2492,489.6
2493,77.479316
2494,437.040616
2495,353.397699
2496,231.969205
2497,650.52179
2498,388.8
2499,693.084662
2500,432.480275
2501,556.8
2502,65.659137
2503,59.853369
2504,378.345883
2505,482.4
2506,203.296071
2507,398.4
2508,412.8
2509,460.8
2510,547.2
2511,324.413656
2512,302.4
2513,330.138332
2514,40.536151
2515,504.0
2516,270.381385
2517,446.4
2518,475.2
2519,314.528138
2520,350.4
2521,345.6
2522,184.955105
2523,302.4
2524,571.2
2525,513.6
2526,350.4
2527,236.842746
2528,456.0
2529,285.825083
2530,326.4
2531,550.127548
2532,352.394515
2533,134.124254
2534,501.092992
2535,422.78411
2536,29.303915
2537,451.2
2538,200.641734
2539,71.980757
2540,165.570243
2541,468.0
2542,307.2
2543,465.6
2544,344.765129
2545,199.551735
2546,350.4
2547,219.362643
2548,725.870693
2549,321.6
2550,528.0
2551,631.594469
2552,523.2
2553,359.484342
2554,29.884537
2555,298.626189
2556,674.973614
2557,496.843023
2558,287.453171
2559,398.502948
2560,411.671832
2561,409.684798
2562,756.0
2563,215.728468
2564,224.711836
2565,355.2
2566,90.524457
2567,441.6
2568,386.031248
2569,133.977857
2570,22.962412
2571,3.55
2572,359.36848
2573,110.556062
2574,307.2
2575,17.375878
2576,292.8
2577,518.4
2578,680.753091
2579,178.700204
2580,384.0
2581,312.0
2582,547.2
2583,407.887715
2584,482.4
2585,490.638202
2586,684.948527
2587,472.611522
2588,633.6
2589,48.051339
2590,499.2
2591,545.083116
2592,333.696228
2593,480.0
2594,331.2
2595,80.73124
2596,346.991025
2597,238.952528
2598,468.0
2599,691.709371
2600,220.644418
2601,350.4
2602,329.980754
2603,436.8
2604,339.906034
2605,265.629611
2606,416.8496
2607,32.508635
2608,784.186389
2609,250.454012
2610,373.324673
2611,16.425514
2612,494.4
2613,91.941259
2614,321.6
2615,53.095599
2616,632.081402
2617,460.8
2618,345.6
2619,576.0
2620,411.228571
2621,422.4
2622,355.409311
2623,230.104769
2624,292.8
2625,480.0
2626,518.4
2627,74.744643
2628,18.965718
2629,518.4
2630,321.6
2631,57.678779
2632,262.746281
2633,294.905685
2634,628.801638
2635,972.0
2636,350.4
2637,465.6
2638,827.085431
2639,556.097027
2640,533.255723
2641,595.2
2642,735.491986
2643,354.455466
2644,482.4
2645,421.235276
2646,483.881752
2647,307.2
2648,612.300581
2649,321.6
2650,576.0
2651,326.4
2652,572.847549
2653,331.2
2654,114.815893
2655,470.576119
2656,45.905292
2657,525.392239
2658,185.291566
2659,518.4
2660,511.2
2661,166.937747
2662,305.031114
2663,185.355353
2664,520.036279
2665,331.2
2666,336.0
2667,720.0
2668,784.8
2669,355.2
2670,324.739746
2671,268.130863
2672,571.2
2673,280.89705
2674,694.598288
2675,600.0
2676,691.2
2677,292.8
2678,20.985105
2679,436.8
2680,377.442796
2681,504.0
2682,624.0
2683,457.593764
2684,392.235698
2685,315.560161
2686,214.772284
2687,444.030724
2688,279.960213
2689,566.4
2690,460.8
2691,350.4
2692,329.517492
2693,389.944994
2694,504.0
2695,345.6
2696,15.169017
2697,374.716271
2698,699.823461
2699,355.2
2700,255.005116
2701,566.4
2702,871.2
2703,190.642833
2704,190.649902
2705,206.810286
2706,738.222494
2707,160.855921
2708,142.205246
2709,376.760016
2710,482.4
2711,294.803913
2712,303.384527
2713,748.8
2714,46.702524
2715,25.292113
2716,428.907968
2717,484.8
2718,302.4
2719,655.2
2720,340.8
2721,345.6
2722,733.737214
2723,114.743547
2724,425.800112
2725,434.7579
2726,110.484661
2727,619.2
2728,547.2
2729,85.612463
2730,1055.43784
2731,33.192803
2732,165.523154
2733,570.777441
2734,451.2
2735,205.169178
2736,460.8
2737,116.237322
2738,914.31553
2739,321.6
2740,580.622219
2741,508.8
2742,331.2
2743,134.684555
2744,441.6
2745,254.380731
2746,525.6
2747,552.0
2748,48.629646
2749,316.8
2750,310.744656
2751,221.951098
2752,514.507039
2753,367.577872
2754,436.8
2755,193.147858
2756,145.004323
2757,623.525433
2758,468.492761
2759,302.4
2760,321.6
2761,89.921281
2762,291.536748
2763,331.2
2764,480.0
2765,499.663591
2766,571.479602
2767,384.0
2768,425.800112
2769,409.459488
2770,263.844471
2771,561.6
2772,819.576016
2773,494.4
2774,438.369382
2775,979.2
2776,748.8
2777,346.265295
2778,900.0
2779,219.879452
2780,56.60333
2781,432.0
2782,465.6
2783,501.994635
2784,336.0
2785,433.608534
2786,468.0
2787,499.2
2788,504.0
2789,189.907577
2790,62.935952
2791,51.294615
2792,398.4
2793,288.295744
2794,528.0
2795,475.2
2796,224.27582
2797,518.715288
2798,343.340301
2799,727.2
2800,241.077843
2801,528.20086
2802,79.463916
2803,307.2
2804,297.6
2805,388.8
2806,792.0
2807,331.2
2808,652.8
2809,374.4
2810,564.922034
2811,123.945627
2812,241.88878
2813,51.662597
2814,489.6
2815,220.186677
2816,1140.523821
2817,604.8
2818,372.893812
2819,475.2
2820,660.430456
2821,227.225113
2822,165.75305
2823,290.70096
2824,560.154132
2825,160.825045
2826,339.017729
2827,803.686321
2828,489.594642
2829,78.172321
2830,725.870693
2831,326.4
2832,207.510821
2833,417.6
2834,333.138214
2835,451.2
2836,638.4
2837,410.946167
2838,10.393016
2839,276.590788
2840,698.4
2841,936.0
2842,541.217743
2843,326.4
2844,4.074222
2845,600.0
2846,316.8
2847,75.330276
2848,155.412984
2849,350.877502
2850,132.208612
2851,402.749918
2852,350.4
2853,900.617364
2854,465.6
2855,475.2
2856,99.697769
2857,777.6
2858,393.645615
2859,61.693771
2860,508.8
2861,217.945243
2862,686.4
2863,275.516438
2864,133.425609
2865,749.134686
2866,430.163277
2867,442.374873
2868,187.854818
2869,672.0
2870,398.4
2871,523.2
2872,114.273025
2873,396.035334
2874,528.0
2875,192.879457
2876,590.4
2877,326.4
2878,326.4
2879,446.4
2880,513.6
2881,247.847239
2882,508.8
2883,516.088544
2884,748.8
2885,292.8
2886,395.386573
2887,542.4
2888,467.803638
2889,44.730323
2890,316.8
2891,666.5271
2892,351.403677
2893,255.982609
2894,272.445607
2895,741.6
2896,508.8
2897,499.2
2898,146.119178
2899,547.2
2900,379.2
2901,41.016038
2902,316.8
2903,662.4
2904,338.144854
2905,355.2
2906,741.6
2907,986.4
2908,296.962938
2909,331.2
2910,637.695945
2911,764.592151
2912,489.6
2913,561.6
2914,1212.988796
2915,912.581597
2916,336.0
2917,1032.204305
2918,456.0
2919,490.690995
2920,299.788806
2921,885.6
2922,67.801384
2923,604.8
2924,566.4
2925,302.4
2926,297.6
2927,292.8
2928,155.708627
2929,1548.310532
2930,230.109964
2931,45.215059
2932,355.2
2933,344.92729
2934,498.335261
2935,316.8
2936,369.6
2937,201.455005
2938,393.6
2939,398.4
2940,109.296118
2941,518.686584
2942,204.953947
2943,652.8
2944,40.752864
2945,763.2
2946,307.2
2947,600.0
2948,379.2
2949,453.909559
2950,738.840818
2951,601.021286
2952,475.2
2953,336.0
2954,67.530904
2955,628.8
2956,144.987956
2957,93.891207
2958,340.8
2959,612.0
2960,312.0
2961,350.4
2962,574.024018
2963,183.104441
2964,472.391125
2965,599.811172
2966,297.6
2967,528.0
2968,561.6
2969,125.933005
2970,355.820799
2971,441.6
2972,254.984946
2973,556.8
2974,179.14181
2975,466.371705
2976,511.2
2977,56.731578
2978,331.2
2979,423.785148
2980,878.413622
2981,553.553427
2982,1163.669865
2983,340.8
2984,292.8
2985,499.2
2986,316.8
2987,351.270869
2988,227.221652
2989,18.918935
2990,301.011106
2991,741.300032
2992,316.227946
2993,312.0
2994,374.108319
2995,350.4
2996,152.779038
2997,67.504452
2998,712.126586
2999,363.613596
3000,302.4
3001,451.2
3002,806.4
3003,571.2
3004,725.870693
3005,351.270869
3006,1158.858027
3007,250.423844
3008,1000.8
3009,307.2
3010,49.451117
3011,568.8
3012,633.439417
3013,611.844584
3014,574.024018
3015,292.135884
3016,667.2
3017,679.392372
3018,373.454457
3019,310.842085
3020,282.500791
3021,307.2
3022,316.8
3023,590.4
3024,251.63901
3025,424.424732
3026,619.2
3027,345.6
3028,339.048157
3029,331.2
3030,408.0
3031,518.4
3032,321.6
3033,166.937747
3034,516.421124
3035,49.451117
3036,336.0
3037,374.4
3038,331.2
3039,395.740207
3040,804.130779
3041,407.440238
3042,415.803174
3043,839.348464
3044,48.780064
3045,502.580472
3046,425.423198
3047,777.6
3048,281.110788
3049,297.6
3050,446.4
3051,614.081483
3052,344.767795
3053,1486.410662
3054,299.635989
3055,22.193348
3056,566.4
3057,151.381353
3058,137.611531
3059,340.8
3060,292.8
3061,764.201478
3062,292.8
3063,178.762806
3064,553.50361
3065,350.4
3066,566.199335
3067,349.431986
3068,842.4
3069,259.591385
3070,364.8
3071,292.8
3072,231.201886
3073,309.577946
3074,267.214383
3075,468.0
3076,364.8
3077,547.2
3078,642.773149
3079,590.4
3080,307.2
3081,722.877299
3082,561.6
3083,7.345946
3084,478.751065
3085,277.585067
3086,324.812083
3087,336.0
3088,571.2
3089,754.115474
3090,302.4
3091,106.737787
3092,256.43803
3093,763.2
3094,321.6
3095,312.0
3096,77.523904
3097,366.212945
3098,667.2
3099,383.797363
3100,660.430456
3101,190.509609
3102,28.649762
3103,297.6
3104,340.8
3105,739.2
3106,527.539078
3107,91.146661
3108,284.667612
3109,532.8
3110,316.8
3111,316.8
3112,292.8
3113,797.595611
3114,180.555113
3115,536.00374
3116,460.8
3117,455.714395
3118,331.2
3119,430.29174
3120,244.587596
3121,68.179721
3122,202.938048
3123,400.294003
3124,417.781693
3125,245.968629
3126,268.1726
3127,336.0
3128,225.578841
3129,507.799325
3130,774.737185
3131,183.293091
3132,202.81373
3133,398.4
3134,432.0
3135,470.4
3136,504.0
3137,292.8
3138,825.29011
3139,398.100233
3140,453.6
3141,159.383042
3142,316.8
3143,739.2
3144,365.002909
3145,336.0
3146,412.8
3147,571.531582
3148,88.17994
3149,475.2
3150,168.89233
3151,316.8
3152,87.803087
3153,145.365072
3154,550.430985
3155,364.8
3156,552.646907
3157,76.609295
3158,350.4
3159,345.6
3160,277.907701
3161,43.098747
3162,3.4637
3163,108.667642
3164,233.676034
3165,331.2
3166,41.122303
3167,279.714859
3168,312.0
3169,480.521227
3170,504.0
3171,559.412583
3172,475.2
3173,655.2
3174,556.8
3175,297.6
3176,408.0
3177,286.938064
3178,475.2
3179,397.622116
3180,316.8
3181,392.925712
3182,18.192921
3183,655.2
3184,21.00736
3185,566.4
3186,541.755353
3187,73.848672
3188,523.688037
3189,94.714302
3190,138.423414
3191,820.8
3192,379.2
3193,1137.6
3194,283.743206
3195,419.750892
3196,513.306893
3197,508.8
3198,83.390706
3199,350.4
3200,525.6
3201,316.8
3202,139.331764
3203,566.4
3204,502.443591
3205,307.2
3206,759.119999
3207,292.8
3208,607.733606
3209,391.446775
3210,614.082146
3211,406.348084
3212,628.8
3213,101.34165
3214,567.343266
3215,188.204234
3216,441.6
3217,561.6
3218,307.2
3219,407.440238
3220,807.279979
3221,316.8
3222,468.203397
3223,307.2
3224,120.109061
3225,483.577807
3226,842.4
3227,496.8
3228,316.8
3229,340.8
3230,747.107317
3231,307.2
3232,139.745936
3233,432.0
3234,302.4
3235,640.491537
3236,326.4
3237,599.000883
3238,318.660896
3239,278.24204
3240,558.746277
3241,487.930161
3242,393.6
3243,339.938915
3244,604.8
3245,549.271947
3246,496.8
3247,1443.455106
3248,470.097411
3249,523.2
3250,343.159148
3251,222.751524
3252,266.640638
3253,12.744774
3254,979.2
3255,451.2
3256,360.773462
3257,787.993313
3258,626.4
3259,120.436587
3260,109.032565
3261,377.422029
3262,14.095914
3263,523.733793
3264,628.8
3265,369.6
3266,523.2
3267,216.934983
3268,454.3585
3269,67.530904
3270,652.8
3271,307.2
3272,936.0
3273,256.242825
3274,460.8
3275,303.002922
3276,9.716628
3277,201.455005
3278,77.451706
3279,525.6
3280,2.549986
3281,566.4
3282,170.689399
3283,285.84958
3284,907.2
3285,640.8
3286,1099.233361
3287,59.526095
3288,46.158117
3289,470.4
3290,297.6
3291,484.8
3292,1380.107186
3293,491.446146
3294,292.8
3295,456.0
3296,316.8
3297,693.414133
3298,379.37884
3299,149.688222
3300,535.080276
3301,170.106831
3302,225.558918
3303,624.0
3304,426.006858
3305,372.594847
3306,86.599774
3307,432.0
3308,407.776546
3309,518.4
3310,111.823103
3311,604.8
3312,403.2
3313,633.6
3314,297.6
3315,340.8
3316,73.839514
3317,158.000332
3318,252.076899
3319,345.6
3320,566.4
3321,331.2
3322,196.879475
3323,532.8
3324,652.386798
3325,321.6
3326,604.8
3327,321.6
3328,393.6
3329,255.079807
3330,1182.289213
3331,513.6
3332,302.4
3333,518.4
3334,439.2
3335,336.0
3336,734.4
3337,558.099357
3338,326.4
3339,410.391616
3340,111.049063
3341,309.161777
3342,325.569334
3343,302.4
3344,291.91645
3345,35.915639
3346,60.021023
3347,523.815839
3348,504.0
3349,213.225001
3350,206.95076
3351,633.6
3352,64.396979
3353,292.8
3354,556.8
3355,820.018767
3356,26.731452
3357,801.022368
3358,856.8
3359,620.10464
3360,209.596158
3361,18.077998
3362,242.545602
3363,158.077504
3364,376.002146
3365,95.845811
3366,136.27248
3367,523.888845
3368,91.834668
3369,112.660916
3370,1120.677126
3371,648.0
3372,100.212651
3373,392.920864
3374,393.6
3375,470.4
3376,166.5492
3377,343.98412
3378,196.977247
3379,705.6
3380,116.322725
3381,427.2
3382,99.894584
3383,202.905809
3384,364.8
3385,388.135527
3386,415.850776
3387,326.4
3388,1126.65778
3389,907.2
3390,160.52105
3391,523.2
3392,125.510669
3393,776.601764
3394,507.709291
3395,350.325879
3396,469.278843
3397,537.6
3398,436.8
3399,655.791955
3400,199.444294
3401,302.4
3402,288.572108
3403,495.750669
3404,386.225897
3405,188.667196
3406,554.4
3407,33.781673
3408,393.6
3409,340.8
3410,432.0
3411,564.302867
3412,268.471802
3413,336.0
3414,181.287697
3415,628.366119
3416,159.383042
3417,312.0
3418,45.472477
3419,243.292609
3420,443.786437
3421,505.082702
3422,313.270725
3423,663.423782
3424,670.581817
3425,475.20088
3426,417.6
3427,594.683752
3428,518.4
3429,467.803638
3430,134.442783
3431,355.2
3432,350.4
3433,494.4
3434,208.598246
3435,65.03063
3436,97.313649
3437,49.435556
3438,65.471028
3439,501.716934
3440,43.578516
3441,470.691875
3442,508.8
3443,425.489592
3444,962.526106
3445,331.2
3446,33.171413
3447,1258.327804
3448,306.818754
3449,577.385463
3450,345.6
3451,839.348464
3452,186.459607
3453,810.06514
3454,112.336604
3455,387.774781
3456,381.570261
3457,355.2
3458,309.577946
3459,71.10847
3460,528.0
3461,302.4
3462,489.6
3463,813.6
3464,360.480689
3465,508.8
3466,460.8
3467,312.0
3468,2.455033
3469,373.227044
3470,17.269323
3471,40.622304
3472,508.8
3473,436.8
3474,396.608751
3475,374.4
3476,67.530904
3477,629.344642
3478,128.969729
3479,599.000883
3480,229.711908
3481,338.79562
3482,905.699717
3483,35.597288
3484,879.42749
3485,312.0
3486,562.426585
3487,496.8
3488,1257.527908
3489,466.81627
3490,643.2
3491,343.755209
3492,286.003968
3493,436.8
3494,460.8
3495,571.2
3496,106.267659
3497,171.184016
3498,438.276898
3499,137.195447
3500,486.278557
3501,352.394515
3502,556.8
3503,384.0
3504,158.041549
3505,191.409775
3506,174.041566
3507,302.4
3508,297.6
3509,137.081716
3510,355.2
3511,326.660051
3512,307.2
3513,32.978158
3514,272.835064
3515,331.2
3516,617.202619
3517,667.2
3518,46.041452
3519,372.909686
3520,307.2
3521,321.6
3522,496.8
3523,107.661239
3524,451.2
3525,507.560729
3526,325.395532
3527,122.486486
3528,312.0
3529,93.515817
3530,111.265486
3531,206.863422
3532,280.800938
3533,318.866388
3534,528.0
3535,350.4
3536,384.0
3537,334.452807
3538,542.4
3539,756.0
3540,612.0
3541,720.0
3542,580.8
3543,1027.000029
3544,856.8
3545,653.685468
3546,568.798455
3547,611.918994
3548,612.0
3549,251.795869
3550,325.88607
3551,452.915621
3552,489.6
3553,380.919824
3554,345.6
3555,336.0
3556,482.4
3557,511.2
3558,220.038588
3559,475.2
3560,740.838216
3561,863.909989
3562,470.275242
3563,384.0
3564,49.364254
3565,151.589577
3566,388.8
3567,254.308991
3568,707.408058
3569,849.666647
3570,178.408186
3571,435.835125
3572,138.961963
3573,504.0
3574,528.20086
3575,9.160139
3576,696.757797
3577,603.077136
3578,508.8
3579,281.110788
3580,87.272319
3581,655.2
3582,621.617047
3583,419.365958
3584,565.108501
3585,702.990032
3586,321.6
3587,263.090605
3588,416.2618
3589,446.4
3590,628.8
3591,504.0
3592,128.969729
3593,72.771554
3594,312.0
3595,453.6
3596,499.2
3597,156.54837
3598,27.210992
3599,604.8
3600,471.443077
3601,669.6
3602,441.6
3603,362.774545
3604,21.143072
3605,508.8
3606,362.774545
3607,523.888845
3608,340.8
3609,100.517679
3610,277.201278
3611,542.4
3612,754.845659
3613,177.321283
3614,267.415871
3615,350.4
3616,302.4
3617,1000.8
3618,547.2
3619,154.750098
3620,657.6
3621,350.4
3622,357.109603
3623,163.955502
3624,317.428826
3625,424.330166
3626,3.200851
3627,300.056383
3628,345.6
3629,292.8
3630,31.481852
3631,445.621906
3632,326.4
3633,419.365958
3634,732.352745
3635,346.387342
3636,460.8
3637,302.4
3638,221.241837
3639,393.6
3640,302.4
3641,1082.814636
3642,1210.245916
3643,828.0
3644,347.857619
3645,12.444326
3646,585.482275
3647,297.6
3648,537.6
3649,148.738098
3650,957.6
3651,393.6
3652,107.985836
3653,331.2
3654,189.096179
3655,561.6
3656,297.6
3657,224.093027
3658,327.685301
3659,109.476994
3660,484.8
3661,498.779439
3662,46.949646
3663,245.163042
3664,420.041981
3665,571.479602
3666,61.536107
3667,633.6
3668,292.8
3669,289.040734
3670,468.0
3671,354.081091
3672,7.345946
3673,628.8
3674,136.172569
3675,331.2
3676,317.109447
3677,265.516965
3678,429.171384
3679,350.4
3680,8.315904
3681,475.2
3682,292.8
3683,950.4
3684,326.4
3685,480.0
3686,114.743385
3687,94.958688
3688,321.6
3689,329.206567
3690,504.0
3691,412.8
3692,384.0
3693,412.8
3694,257.248789
3695,756.0
3696,439.2
3697,350.4
3698,439.2
3699,326.4
3700,523.888845
3701,525.6
3702,322.046658
3703,523.2
3704,312.0
3705,528.0
3706,1021.719397
3707,404.243868
3708,16.150175
3709,513.6
3710,43.542559
3711,364.8
3712,523.2
3713,292.8
3714,284.49502
3715,308.953614
3716,427.2
3717,741.6
3718,312.0
3719,14.386157
3720,108.025547
3721,345.6
3722,400.959425
3723,964.8
3724,465.6
3725,31.356274
3726,461.841879
3727,180.346146
3728,583.2
3729,528.20086
3730,312.0
3731,311.514116
3732,350.4
3733,1263.325007
3734,445.361629
3735,331.847478
3736,345.022359
3737,250.416569
3738,374.399828
3739,569.761582
3740,394.968488
3741,392.695097
3742,631.743039
3743,283.849464
3744,364.8
3745,515.122954
3746,312.0
3747,379.209349
3748,342.832065
3749,81.609951
3750,115.400119
3751,160.338007
3752,741.6
3753,177.948654
3754,25.89566
3755,350.4
3756,518.4
3757,446.4
3758,345.6
3759,307.2
3760,39.627399
3761,60.227339
3762,307.2
3763,729.595208
3764,355.558088
3765,740.05751
3766,4.334425
3767,415.535724
3768,358.225234
3769,7.345946
3770,460.8
3771,331.2
3772,518.4
3773,1000.8
3774,551.413755
3775,554.143798
3776,188.717606
3777,410.846025
3778,12.603783
3779,849.6
3780,340.8
3781,472.850932
3782,336.0
3783,446.4
3784,407.68374
3785,489.6
3786,423.819864
3787,307.2
3788,403.2
3789,61.20919
3790,96.212835
3791,292.8
3792,41.927219
3793,484.8
3794,60.151529
3795,547.2
3796,748.8
3797,439.361029
3798,532.8
3799,187.683707
3800,631.743039
3801,232.945977
3802,231.201886
3803,213.574473
3804,289.040734
3805,542.4
3806,386.031248
3807,604.270179
